AA5975;EBC13;42;7.135
AA5987;LBA38;34;7.26
AA5996;EBA10;44;7.251
AA6036;LBC09;47;7.29
AA6045;LBA33;12;7.177
AA6047;LBC50;31;7.428
AA6050;LBA33;4;7.289
AA6052;LBA43;31;7.306
AA6054;LBA26;4;7.274
AA6057;EBC35;10;7.147
AA6058;LBA17;48;7.261
AA6059;LBA31;8;7.214
AA6060;LBC25;8;7.268
AA6061;LBA33;3;7.218
AA6062;LBA31;25;7.355
AA6063;EBC35;15;7.102
AA6064;LBC19;23;7.156
AA6066;LBA01;15;7.291
AA6073;EBC26;12;7.111
AA6074;EBC30;23;7.409
AA6077;EBC12;41;7.187
AA6078;LBC17;30;7.279
AA6185;EBA10;3;6.884
AA6186;EBC57;33;7.117
AA6193;LBA09;12;7.091
AA6194;LBA32;29;7.241
AA6196;EBC57;7;7.036
AA6197;EBC47;21;6.987
AA6198;EBA10;37;7.268
AA6202;LBC33;17;7.012
AA6204;EBA10;38;7.001
AA6207;EBC42;13;6.837
AA6208;LBA50;29;7.02
AA6222;LBA47;40;6.914
AA6224;LBC33;43;7.048
AA6226;LBA31;47;7.3
AA6227;EBC63;4;7.145
AA6228;LBC58;18;7.164
AA6229;LBC11;17;7.327
AA6230;LBA09;14;7.231
AA6231;LBA53;14;6.889
AA6233;LBC58;22;7.141
AA6235;LBA45;41;7.058
AA6236;EBA47;41;7.222
AA6250;EBC42;2;7.196
AA6251;EBA47;18;7.229
AA6252;LBA09;1;7.191
AA6253;EBA10;30;7.102
AA6254;EBC30;34;7.301
AA6256;EBC07;34;7.083
AA6257;LBC11;7;7.085
AA6263;EBC41;11;7.096
AA6265;EBA48;9;7.094
AA6266;LBA47;41;7.164
AA6269;EBA42;41;7.074
AA6271;LBC33;23;7.223
AA6272;EBA48;3;6.863
AA6274;EBA47;38;7.214
AA6279;LBC09;17;7.065
AA6280;EBA10;22;7.248
AA6282;LBC33;41;7.192
AA6283;LBA40;36;7.108
AA6290;EBC47;41;7.06
AA6293;EBC37;23;7.2
AA6294;EBC03;17;7.189
AA6326;EBC13;8;7.055
AA6327;EBA06;2;7.294
AA6329;EBA47;4;7.26
AA6332;EBC47;34;7.113
AA6333;LBA00;14;7.309
AA6335;EBC42;37;7.319
AA6341;LBC09;18;7.001
AA6344;LBC31;40;7.322
AA6345;EBC36;1;7.207
AA6346;EBC30;16;7.32
AA6347;LBA09;29;7.275
AA6348;LBA54;40;7.188
AA6350;LBC31;41;7.189
AA6351;LBA33;29;7.196
AA6353;LBA33;43;7.295
AA6354;EBA10;16;7.261
AA6356;EBA60;6;7.22
AA6358;LBA31;21;7.291
AA6360;EBC25;44;7.242
AA6362;LBA58;39;7.146
AA6363;EBC25;8;7.355
AA6365;EBC03;8;7.396
AA6367;EBC07;21;7.308
AA6379;LBC16;2;7.229
AA6382;LBA58;47;7.201
AA6384;LBC40;13;7.244
AA6385;LBA58;25;7.461
AA6386;LBC40;12;7.215
AA6389;EBC42;3;7.085
AA6394;LBA32;3;7.408
AA6406;EBA10;1;6.973
AA6421;EBA47;22;7.269
AA6422;EBC40;1;7.145
AA6428;LBA09;31;7.212
AA6434;EBC30;15;6.701
AA6435;EBC30;11;7.042
AA6453;LBA48;35;7.337
AA6458;LBC25;46;6.711
AA6461;EBC30;13;7.205
AA6465;LBC58;23;7.255
AA6467;EBC30;44;7.226
AA6471;EBA11;37;6.948
AA6481;EBC29;12;7.264
AA6514;LBA58;34;7.201
AA6516;LBA01;31;7.292
AA6518;LBA40;43;7.01
AA6520;LBA57;45;7.267
AA6522;EBC30;14;7.396
AA6523;EBC52;37;7.305
AA6527;LBA09;7;7.118
AA6528;LBA09;17;7.119
AA6529;EBC45;34;7.078
AA6531;LBA31;26;7.09
AA6532;EBC45;15;7.092
AA6533;EBA10;41;7.306
AA6534;EBA10;34;7.258
AA6541;LBC58;35;7.18
AA6545;EBC54;17;7.207
AA6546;LBC58;36;7.221
AA6764;EBA48;4;6.992
AA6795;EBC30;43;6.676
AA6798;LBC09;13;6.956
AA6813;LBC33;15;7.051
AA6818;LBC40;28;7.349
AA6819;EBC53;3;7.266
AA6822;EBA10;33;7.218
AA6832;EBA10;42;7.293
AA6837;EBC30;4;7.271
AA6839;EBA47;11;7.319
AA6840;LBA17;18;7.372
AA6842;LBC17;16;6.978
AA6966;LBA58;48;7.185
AA6969;EBC25;30;6.686
AA5325;LBC29;30;6.94
AA5758;EBA15;30;7
AA5901;LBC29;26;6.88
AA5984;LBC61;18;6.95
AA6097;EBA11;33;7.01
AA6110;EBA49;13;6.94
AA6974;EBC16;4;6.83
AA6875;EBA24;29;6.99
AA6899;LBC61;46;6.79
AA6905;EBA56;5;6.93
AA6906;EBA19;5;7.02
AA6908;EBA46;29;6.87
AA6909;EBA17;12;6.95
AA6910;EBA30;15;6.87
AA6913;LBA38;14;6.99
AA6914;EBA46;10;6.97
AA6916;EBA34;42;7.03
AA6859;LBC10;6;7.02
AA6861;EBA46;11;6.83
AA6862;LBC61;3;7
AA6863;EBC18;15;6.82
AA6864;EBA35;30;7
AA6662;LBC52;40;6.99
AA6751;EBC58;2;6.73
AA6699;EBC27;10;6.97
AA6555;EBC24;6;7.02
AA6556;EBA12;11;7.04
AA6557;LBC52;26;6.99
AA6558;LBA03;47;7.06
AA6559;LBA38;7;7.06
AA6560;EBA49;12;6.98
AA6561;LBC05;27;7.05
AA6562;LBC29;24;7.04
AA6564;LBC61;34;7.05
AA6565;LBC61;21;7.06
AA6575;EBC05;8;7
AA6576;EBA51;5;7.01
AA6580;LBC61;11;7.04
AA6581;LBC12;1;6.99
AA6547;EBA53;15;7.04
AA6582;LBC13;25;7.02
AA6587;EBC58;1;7.04
AA6604;EBA53;5;6.93
AA6605;EBA06;30;6.98
AA6608;LBC34;22;6.99
AA6618;EBC21;41;6.99
AA6619;EBC24;43;6.95
AA6621;LBC05;45;7
AA6626;LBC05;42;7.04
AA0580;EBA38;16;6.74
AA0684;EBA17;6;6.97
AA0729;LBA10;29;7.01
AA0784;EBA40;10;6.81
AA2425;EBC05;33;6.81
AA2432;LBC61;16;7.01
AA2467;EBC24;5;6.78
AA2473;LBA28;48;7
AA0828;LBA28;11;7.01
AA0833;LBC52;1;6.8
AA0914;LBA38;15;7.03
AA0933;EBA28;16;6.93
AA0976;LBC29;41;7.04
AA1001;LBC29;5;7.01
AA3447;EBA12;10;6.86
AA3401;EBA24;44;6.99
AA3450;LBA24;13;6.99
AA3451;LBC29;6;7.01
AA3402;LBC34;10;6.96
AA3442;LBC21;23;7.01
AA3444;EBA11;23;6.93
AA3445;LBA02;9;6.94
AA3376;LBC61;10;7.02
AA3370;EBC24;1;6.94
AA3362;LBA28;20;7.03
AA6437;EBA54;4;7
AA6438;EBA32;1;7.02
AA6039;EBA38;17;6.95
AA6441;LBA28;10;7.02
AA6442;LBC19;7;6.99
AA6444;EBA34;14;7.01
AA6447;LBC61;27;7.05
AA6448;EBC27;29;7.04
AA6470;EBA11;12;7.04
AA6431;LBC29;10;7.01
AA6482;EBA61;1;6.97
AA6484;LBA28;5;7.05
AA6486;EBA37;2;7.04
AA6490;EBC38;11;7.04
AA6494;EBA30;9;7.01
AA6495;LBC61;43;7.04
AA6497;EBA53;16;7.06
AA6500;EBA35;42;7.06
AA6507;EBC05;7;7.04
AA6508;LBA02;45;6.99
AA6509;LBC61;40;7
AA6510;LBC61;19;7.03
AA6511;LBC61;7;7.04
AA6513;LBA28;24;7.05
AA6519;LBC34;23;7.01
AA6854;EBA17;22;6.99
AA6855;EBA60;12;7.03
AA6856;EBA12;9;6.95
AA6892;LBA03;37;7.03
AA6893;LBC10;9;7.01
AA6894;LBC05;3;7
AA6895;LBC05;8;7
AA6898;LBC10;2;7
AA6872;EBA15;41;6.99
AA6925;EBA15;29;6.97
AA6930;LBA28;45;7.04
AA6931;LBC12;15;7
AA6038;LBC34;2;7.01
AA6883;EBA38;10;6.97
AA6887;EBA28;18;6.95
AA6889;EBA61;4;6.95
AA6936;LBA35;31;7.02
AA6869;EBC24;42;6.97
AA6881;EBA41;4;6.95
AA6955;LBC61;29;6.97
AA6961;EBA22;18;6.66
AA6962;EBA38;4;6.95
AA6963;LBA28;43;6.99
AA5779;EBC58;7;7
AA5780;LBA28;47;7.03
AA5782;LBC61;26;6.97
AA5794;EBA42;23;6.97
AA5797;LBA28;9;7.01
AA5799;LBA03;38;7.03
AA5810;LBC29;48;6.96
AA5813;EBC12;5;7.05
AA5855;EBA17;9;6.78
AA5860;LBA38;22;7.01
AA5862;LBC61;45;6.98
AA5884;EBC34;8;7.01
AA5889;EBA17;38;6.99
AA5892;EBC39;37;6.99
AA5894;LBA38;18;6.99
AA5895;EBC37;11;6.93
AA5897;EBA53;41;6.93
AA5898;LBA38;12;7.04
AA5902;EBA29;6;7.03
AA5903;EBC17;1;6.93
AA5904;EBA46;23;6.92
AA5907;EBA17;15;6.95
AA5908;EBA30;22;6.98
AA5910;EBC32;14;7.04
AA6977;EBA61;24;6.55
AA6295;EBC18;22;7.04
AA6296;EBC27;38;6.93
AA6297;EBC28;42;6.99
AA6298;EBA40;16;7.02
AA6299;EBA38;15;7.03
AA6300;EBA11;11;7.04
AA6301;EBC27;12;7.03
AA6304;EBC27;23;6.93
AA6305;LBC52;27;7.02
AA6309;EBA59;14;6.97
AA6310;EBA28;9;7.03
AA6312;EBA24;33;7.02
AA6313;EBA35;7;7.04
AA6315;EBA37;1;7.02
AA6316;LBC61;38;6.96
AA6317;EBA35;29;7
AA6318;EBA19;41;6.97
AA5961;EBA51;1;7.03
AA5966;EBA61;13;6.97
AA5976;EBA41;41;6.93
AA5986;LBC34;3;7.03
AA6010;LBC12;7;6.99
AA6053;EBC22;18;6.98
AA3432;LBA02;46;6.94
AA3433;LBC61;24;6.94
AA3449;LBC34;5;6.99
AA3584;LBA20;17;7.02
AA3585;LBC63;39;7.01
AA3591;LBA52;1;7
AA3595;LBA28;16;6.99
AA4036;LBA04;36;6.96
AA4038;LBC61;9;7.02
AA4042;LBA28;21;6.94
AA4044;LBA28;19;7.01
AA4052;LBC12;20;7
AA4053;LBA38;24;6.82
AA4054;LBA28;26;6.94
AA4057;LBC61;20;6.87
AA4058;LBA28;2;6.94
AA4064;EBA62;30;6.76
AA4065;EBA51;6;6.79
AA4071;EBC24;41;6.51
AA4074;LBC29;2;6.95
AA4077;LBC29;21;6.84
AA4079;LBC29;31;7.02
AA4081;LBA28;30;6.94
AA4083;LBA24;18;6.94
AA4085;EBA15;6;6.95
AA3539;LBA24;12;6.94
AA3542;EBC05;42;6.93
AA3545;LBC27;35;7
AA3456;EBA52;42;6.93
AA3457;EBA18;41;6.99
AA3498;LBC61;13;6.99
AA3500;LBC61;30;6.99
AA3458;EBC27;43;7
AA3750;EBC58;42;7
AA3770;LBA03;48;6.95
AA3772;EBA12;22;6.93
AA3774;LBC61;36;6.97
AA3759;EBC27;18;6.93
AA3776;EBC27;22;6.87
AA3779;LBC61;5;7
AA3782;LBC05;23;7.01
AA3784;LBC27;30;6.95
AA3785;LBC05;41;7.02
AA3811;LBC34;6;6.96
AA3812;LBC29;19;6.94
AA3822;EBA06;43;6.95
AA3599;LBC02;10;6.94
AA3605;LBC10;24;7.01
AA2426;LBA38;17;6.94
AA2439;LBA38;3;6.77
AA3815;LBC02;9;6.94
AA3823;EBA40;8;6.89
AA3824;LBA28;4;7.01
AA3826;LBA28;35;6.93
AA3828;EBA18;42;6.91
AA3829;LBC61;2;6.96
AA3832;EBA32;14;7
AA3852;LBC61;48;6.96
AA3860;LBC28;22;7
AA3864;LBC61;47;6.9
AA3870;LBC29;38;7.01
AA3872;LBC61;6;6.96
AA3877;LBC61;4;6.94
AA3879;EBC18;11;6.79
AA3912;EBA04;10;6.85
AA3952;LBA01;5;6.94
AA3410;LBA16;34;6.94
AA3416;LBA48;2;6.81
AA3438;LBC24;29;6.99
AA3459;EBC44;5;6.99
AA3465;EBC44;33;6.87
AA3466;EBA13;18;6.87
AA3467;LBA50;13;6.89
AA3468;LBA53;21;7.01
AA4000;LBC63;38;6.819
AA4001;LBC34;48;6.85
AA4010;LBC63;2;6.925
AA4011;EBA54;1;7.072
AA4028;LBC12;10;6.657
AA3583;LBA64;9;7.179
AA4095;LBC12;39;6.837
AA4108;LBC34;24;6.777
AA4117;EBC37;29;6.968
AA0870;EBA09;11;7.103
AA1132;LBC63;13;7.295
AA1503;LBC02;16;7.362
AA1508;LBC21;13;7.162
AA1718;LBC63;11;7.2
AA1890;EBA52;16;7.179
AA2303;LBA28;37;6.737
AA2331;LBC63;6;7.148
AA2351;LBC37;27;7.024
AA2355;LBC37;11;7.121
AA2356;LBC12;42;7.017
AA2360;LBA63;13;6.732
AA2389;LBA52;12;7.12
AA2417;EBA60;33;7.187
AA3477;EBC27;4;6.931
AA3858;EBA59;8;6.964
AA3483;LBA28;25;6.99
AA3486;LBC52;47;7.084
AA3491;EBA28;22;7.187
AA3492;EBA59;30;6.731
AA3921;LBC29;28;6.924
AA3922;LBC37;48;7.057
AA3930;EBA54;7;6.587
AA3932;EBA59;22;6.407
AA3940;EBA45;43;6.71
AA3964;LBC37;36;6.456
AA3966;LBC29;25;6.66
AA3967;LBA03;31;7.02
AA3508;LBC37;38;7.092
AA3510;LBA28;22;6.936
AA3514;LBA28;7;6.951
AA3520;LBA32;37;7.154
AA3525;LBC27;17;6.923
AA3527;LBC03;37;7.022
AA3979;LBC64;28;6.734
AA3993;LBA28;23;6.898
AA3530;LBC15;6;6.947
AA3531;LBA03;28;7.097
AA3534;LBC29;16;7.003
AA0493;EBA42;10;6.963
AA0625;EBA55;14;7.19
AA1105;EBA56;17;6.96
AA1192;EBA56;37;7.06
AA1216;EBA42;9;7.176
AA1585;EBA56;38;6.951
AA1706;LBC34;28;7.101
AA1709;LBC12;43;7.22
AA1736;LBC12;27;7.071
AA1773;EBA56;3;6.841
AA1805;LBC12;41;7.019
AA1925;EBA56;23;7.147
AA1980;EBA56;34;6.701
AA2167;EBA43;18;6.97
AA2177;EBA42;18;6.969
AA2817;EBA56;15;7.16
AA3551;LBC10;43;7.066
AA3793;LBC34;16;7.23
AA3808;EBA56;29;6.855
AA3846;LBC63;20;7.049
AA3847;LBC63;5;7.228
AA3857;LBA28;1;7.075
AA3240;LBC63;24;6.939
AA1031;EBA17;4;6.84
AA1066;LBC52;34;7.194
AA1118;EBA17;3;7.138
AA1317;LBA28;34;6.67
AA1325;LBA28;38;7.049
AA1823;LBC21;20;7.215
AA2312;LBA28;28;7.076
AA2329;LBC52;39;6.919
AA2368;LBC26;20;6.963
AA2424;LBC63;15;6.549
AA2452;LBA52;25;7.09
AA3084;LBA03;34;7.016
AA3167;LBC29;37;7.235
AA3171;LBA32;6;7.088
AA3212;LBC64;25;7.02
AA3219;LBC24;7;6.968
AA3220;LBC61;35;7.181
AA3231;LBA35;17;7.177
AA5761;EBA54;9;6.876
AA3242;LBA35;46;7.012
AA3243;LBA32;5;7.068
AA3249;LBC27;4;7.039
AA3255;LBA03;6;7.128
AA6799;EBC28;29;6.805
AA5678;LBC12;9;7.135
AA6801;LBC37;43;6.991
AA5687;EBC15;9;7.015
AA5690;EBC15;16;7.3
AA5691;LBC45;4;7.176
AA5696;EBA26;42;7.078
AA5708;LBC63;8;7.42
AA6811;LBA28;14;6.912
AA5718;EBC24;9;7.383
AA5719;LBC05;15;7.137
AA5723;EBA55;30;6.955
AA5726;LBC12;36;7.293
AA5727;EBA56;16;7.24
AA5730;LBC63;19;7.214
AA5733;LBC29;39;7.153
AA5737;EBA56;22;6.919
AA5746;LBC03;8;7.085
AA5751;LBA52;14;7.179
AA5759;EBA56;11;7.006
AA7178;EBA39;11;6.856
AA3396;LBC61;12;6.941
AA3397;LBC12;21;7.109
AA5773;LBC12;24;7.317
AA5776;EBA55;24;7.049
AA6627;LBC37;45;7.011
AA7188;LBC37;42;6.854
AA6440;LBA63;40;7.116
AA6416;EBA56;41;6.982
AA6445;EBA55;8;6.833
AA6498;LBA52;40;7.203
AA6503;LBC61;15;7.354
AA6466;LBC12;35;7.264
AA6504;EBA55;16;7.253
AA6462;EBA56;13;7.241
AA6549;EBA55;9;7.313
AA6551;EBA42;33;7.429
AA5994;LBC52;24;7.254
AA6563;EBA56;14;7.25
AA6566;EBA56;9;7.112
AA6567;EBA39;14;7.352
AA6568;EBA55;34;7.186
AA6599;LBC29;40;7.209
AA6630;EBA56;24;7.112
AA6603;EBA43;34;7.018
AA6615;EBA55;44;7.128
AA6569;EBA55;17;7.268
AA6634;EBA55;37;6.913
AA6635;EBA55;3;7.181
AA6040;LBC21;30;7.295
AA6831;EBA23;11;6.784
AA6592;LBC04;8;7.155
AA6593;LBC24;24;7.17
AA6595;LBA24;39;7.26
AA6596;LBC21;26;7.006
AA6597;LBA24;17;7.119
AA6600;LBA24;23;7.033
AA6628;LBC21;29;7.211
AA6636;EBA39;42;7.005
AA6637;LBC08;16;6.989
AA6638;EBA22;23;6.923
AA6649;EBA39;41;6.998
AA6650;LBC27;26;7.144
AA6654;EBA56;2;7.136
AA6655;EBA22;29;6.979
AA6639;LBC23;39;6.962
AA6640;EBA55;18;6.915
AA6642;EBA22;30;6.566
AA6644;EBA60;8;6.892
AA6646;LBC29;34;7.304
AA6657;EBC20;1;7.281
AA6658;LBC29;20;7.207
AA6659;EBA30;33;7.193
AA7111;EBC07;6;6.735
AA7155;LBC37;16;7.361
AA7157;EBA35;2;7.144
AA5992;LBC10;21;7.309
AA5926;LBA28;39;7.324
AA5938;LBC61;1;7.458
AA5940;LBC61;14;7.253
AA5946;LBC02;19;7.073
AA6334;EBA62;4;7.213
AA6336;EBA46;43;7.245
AA6339;EBA17;37;7.181
AA6340;EBA49;15;7.14
AA6361;EBC16;1;7.129
AA6364;EBC23;33;7.215
AA6368;EBC36;44;7.408
AA6372;EBC24;12;7.369
AA7113;LBA20;7;7.097
AA7117;EBA40;22;6.831
AA7122;EBC27;7;6.268
AA7123;EBA26;11;6.645
AA7171;EBC27;11;6.955
AA7174;LBA63;16;7.364
AA6978;EBC15;15;6.745
AA6980;LBC61;22;6.974
AA6984;EBA03;42;6.385
AA6985;EBC60;1;6.763
AA6988;EBC18;13;6.467
AA6994;EBA56;7;6.972
AA6996;EBA32;5;7.104
AA6998;EBC27;16;6.846
AA6746;EBA56;4;6.498
AA6774;EBA22;42;6.968
AA6783;LBA24;8;6.925
AA6791;EBA39;29;6.897
AA6728;LBC12;40;7.145
AA6730;LBC34;11;7.08
AA6761;EBA55;12;7.007
AA7063;EBA41;7;6.613
AA7067;EBA55;22;6.476
AA7070;EBA58;30;6.808
AA7086;EBA55;38;6.662
AA7087;EBA56;18;6.617
AA7088;EBA55;15;6.936
AA7127;LBC61;17;7.292
AA7128;LBC12;16;7.064
AA7129;LBA52;43;7.27
AA7130;EBA56;42;6.946
AA7132;EBA60;41;6.576
AA7134;LBC37;30;7.135
AA7032;EBA30;16;6.817
AA7040;EBA52;21;7.022
AA7168;EBA45;42;7.046
AA7170;LBA28;31;7.279
AA7166;LBC52;21;7.065
AA7083;EBA49;10;6.803
AA7048;LBC63;16;6.637
AA7050;LBC37;46;6.926
AA7073;LBC34;4;6.767
AA7074;LBC63;23;7.07
AA7075;LBA63;1;6.999
AA7076;LBC12;23;7.131
AA7078;EBC39;43;7
AA7079;LBC34;8;7.168
AA7095;LBA30;22;7.295
AA7103;EBA18;10;6.86
AA7106;EBA46;15;7.091
AA7110;EBC11;1;6.887
AA4945;LBC50;19;7.123
AA5196;EBA24;37;6.915
AA0959;LBA30;3;6.997
AA4944;EBC37;14;7.132
AA4166;EBC42;8;6.548
AA4994;LBC09;21;7.404
AA4986;LBC43;34;7.589
AA4165;EBA16;14;7.225
AA2910;LBC09;19;7.266
AA4998;EBC22;29;7.083
AA6439;LBA40;26;7.459
AA4406;LBC55;45;6.714
AA4184;EBA53;6;7.265
AA5194;LBC55;30;7.25
AA5191;LBC55;43;7.143
AA4931;LBC47;19;6.983
AA1208;LBC09;41;7.172
AA4941;LBC47;5;7.228
AA4185;EBA01;13;7.195
AA4990;EBA04;42;7.218
AA2933;LBA45;3;7.062
AA4954;LBA43;43;7.109
AA4408;LBC22;24;7.038
AA4407;LBA26;23;6.796
AA4985;LBA11;22;7.296
AA4930;LBC53;48;8.449
AA4473;EBA50;37;7.184
AA4997;LBC43;1;7.287
AA4980;EBA04;7;7.152
AA4928;LBC22;9;7.609
AA4915;EBA27;11;7.376
AA4804;LBA45;6;7.149
AA4782;LBA17;16;7.655
AA4586;EBA27;18;7.196
AA4906;LBA45;5;7.226
AA4803;EBA16;22;7.128
AA4780;LBC14;12;7.041
AA4581;EBC07;23;7.038
AA4901;LBA50;46;7.204
AA4802;LBC43;42;6.99
AA4724;EBA04;13;6.849
AA4576;EBA16;7;6.907
AA4837;EBC09;8;7.237
AA4801;LBC38;48;7.42
AA4641;EBA13;5;7.225
AA4569;EBC25;1;6.886
AA4805;EBA31;34;7.14
AA4791;EBA48;38;7.107
AA4623;LBA40;34;7.332
AA3634;EBC42;38;6.74
AA5190;LBC54;40;7.223
AA5119;EBC16;41;7.002
AA5099;LBA01;22;7.208
AA5050;EBC38;13;7.282
AA5182;EBA12;1;7.01
AA5113;EBC19;23;6.595
AA5097;LBC01;20;7.071
AA5094;LBC55;20;7.643
AA5178;LBA54;48;7.217
AA5108;LBA56;14;7.173
AA5145;LBA01;43;7.28
AA5016;LBC14;18;7.252
AA5172;LBC01;48;7.347
AA5101;LBC14;47;7.344
AA5087;LBA48;47;7.314
AA5014;LBA14;3;7.292
AA5168;LBC14;34;7.129
AA5100;LBC14;38;7.16
AA5076;LBC09;31;7.388
AA4999;LBC25;4;7.041
AA4745;LBC09;26;6.903
AA5282;EBC13;34;6.211
AA5142;EBC19;22;7.255
AA5219;LBA57;46;6.831
AA4559;LBC17;43;7.167
AA5255;LBC19;22;6.909
AA5138;LBC38;20;7.551
AA5218;LBA45;31;7.102
AA5291;LBC38;28;6.793
AA5130;EBC41;38;7.054
AA5210;EBA04;11;7.001
AA5295;LBC54;16;7.237
AA5144;EBA16;12;6.087
AA5129;LBC44;23;7.269
AA5200;LBC25;29;7.267
AA5283;LBA45;10;6.762
AA5143;EBA44;22;7.221
AA5123;EBC26;7;7.164
AA5197;EBA20;21;6.921
AA4126;EBC57;23;6.994
AA4723;EBA16;16;7.092
AA4704;EBC46;30;6.8
AA5072;LBA53;16;7.267
AA4728;LBC11;20;7.114
AA4722;EBC26;24;6.854
AA5275;EBC41;43;7.446
AA4855;LBA57;18;7.372
AA4727;EBC46;17;7.143
AA4720;EBC47;42;7.019
AA5163;LBC54;29;6.974
AA4163;LBA45;43;7.23
AA4726;LBA52;3;7.04
AA4718;LBC07;27;7.139
AA5092;EBC19;38;7.301
AA4159;EBA50;16;7.147
AA4725;LBC22;11;7.381
AA5091;LBC55;6;7.308
AA4775;LBA54;4;7.225
AA7456;LBC55;8;7.171
AA7406;LBC22;1;7.118
AA3161;LBC22;42;7.186
AA4584;EBA20;11;6.971
AA7414;LBA01;14;7.107
AA1482;LBC55;13;7.224
AA2988;EBC40;4;7.101
AA4295;EBC45;44;6.508
AA7412;EBC27;14;7.071
AA2631;LBA44;27;6.753
AA1659;LBA56;15;8.085
AA7411;LBA09;24;6.783
AA0692;EBA44;44;7.011
AA4746;LBC09;28;7.138
AA4278;LBC44;17;6.77
AA7409;EBC45;7;6.762
AA3165;LBA54;23;7.441
AA4732;EBC42;7;7.354
AA4284;LBC40;22;7.211
AA7501;LBA40;10;7.143
AA7454;LBA45;1;7.234
AA7427;LBC63;41;6.897
AA7551;EBA13;43;7.132
AA7466;LBA17;42;7.04
AA7434;LBC01;30;7.069
AA7461;LBA56;41;7.132
AA7550;LBA57;12;7.19
AA7463;EBA44;3;6.338
AA7433;EBC31;38;6.938
AA7518;LBC01;16;7.078
AA7462;EBA11;13;7.059
AA7430;LBC54;9;6.931
AA7458;LBA45;16;7.211
AA7502;LBC25;24;7.187
AA7455;LBC55;1;7.271
AA7428;LBA11;7;7.187
AA7457;EBA44;23;7.165
AA6719;LBA01;30;6.962
AA6714;LBA44;35;7.179
AA6693;LBC09;40;7.193
AA6669;EBC40;14;7.197
AA6718;LBA40;21;6.966
AA6710;LBC54;14;7.178
AA6690;LBA43;41;6.902
AA6668;LBA17;23;7.195
AA6717;EBC41;37;7.096
AA6708;EBC63;2;6.884
AA6687;EBC13;30;6.661
AA6666;LBA50;3;7.046
AA6716;EBA13;10;6.656
AA6901;EBA44;13;7.114
AA6671;LBC40;29;7.24
AA6665;LBC01;27;7.26
AA6715;LBA56;30;7.17
AA6900;LBA14;5;7.324
AA6664;EBC57;10;7.109
AA6838;LBC09;29;7.139
AA7231;LBC54;25;7.341
AA7282;EBC06;4;7.073
AA7394;EBA04;41;7.022
AA7383;LBC22;10;6.847
AA7215;EBC19;9;6.842
AA7255;LBA45;12;6.979
AA6742;EBC34;13;6.775
AA7382;LBC32;35;6.904
AA7214;EBA50;17;6.93
AA7142;EBA09;24;7.03
AA6737;LBA40;30;7.154
AA7379;LBA40;13;7.231
AA7213;EBC28;1;6.98
AA6723;EBA15;20;7.105
AA7291;LBC54;45;7.107
AA6133;EBC46;38;6.946
AA6721;EBC46;34;7.131
AA6139;EBC57;38;7.23
AA6932;LBA40;41;7.141
AA7398;LBC17;29;7.068
AA6147;LBA25;7;7.111
AA6138;EBC46;33;7.096
AA7403;LBC17;27;6.883
AA7229;LBA43;30;7.439
AA6146;LBC50;27;7.138
AA6137;EBC07;43;6.839
AA7402;LBA56;13;6.973
AA7202;LBA17;43;7.319
AA6149;LBC01;34;7.164
AA6136;EBA13;8;7.263
AA7401;LBA54;12;7.243
AA7198;LBA53;47;6.977
AA6141;LBC01;36;7.065
AA6135;LBA53;25;7.108
AA7400;LBC22;45;7.174
AA7197;LBC22;12;7.506
AA7012;LBC55;15;6.873
AA5641;EBC19;37;7.247
AA6177;LBC01;1;7.416
AA6170;LBC43;18;7.434
AA7001;EBC05;6;7.152
AA6184;LBA02;20;7.102
AA6176;LBA40;11;7.483
AA6163;LBC09;35;7.066
AA6004;EBA09;15;7.387
AA6183;LBC47;2;7.375
AA6175;LBA41;29;7.312
AA6162;EBA26;1;6.992
AA5899;EBC42;23;7.216
AA6182;EBC27;5;7.027
AA6174;EBA04;18;7.314
AA6152;EBC39;14;7.234
AA5764;LBA44;20;7.326
AA6181;EBC45;30;6.908
AA6173;EBC13;44;7.164
AA6151;LBA45;38;7.158
AA6012;EBA44;37;7.297
AA6021;EBA13;4;7.081
AA7021;EBC41;16;7.126
AA6011;EBA13;22;7.345
AA6020;EBC41;8;7.21
AA6015;EBC19;1;7.272
AA7020;EBC41;3;6.387
AA6028;LBC09;6;7.23
AA6019;EBA63;10;7.162
AA7019;EBA50;18;6.828
AA6027;EBC13;21;7.167
AA6018;EBA50;12;7.203
AA7016;EBA50;24;6.801
AA6025;EBC13;22;7.288
AA6017;LBA17;21;7.727
AA7023;EBC54;3;6.924
AA7013;LBA09;46;6.454
AA6085;LBC45;38;8.216
AA6091;LBA64;48;7.37
AA6093;LBA03;41;7.446
AA6096;EBC43;3;7.173
AA6102;EBC56;41;7.238
AA6042;LBA64;43;7.29
AA6117;EBA08;22;7.101
AA6121;EBA64;24;6.901
AA5725;LBA64;37;7.23
AA6126;LBC45;37;7.995
AA6127;LBA37;31;7.167
AA6858;LBA02;12;7.194
AA6129;LBC02;18;6.929
AA6130;LBC05;16;7.057
AA6131;LBC02;43;7.017
AA6164;LBA02;8;7.074
AA5934;EBA22;12;7.453
AA5936;LBC45;22;7.138
AA6005;LBC03;17;7.291
AA7144;LBC32;23;7.018
AA7236;LBC45;39;7.138
AA7238;LBA64;31;7.072
AA7241;LBC45;47;7.75
