AA8222;LBC06;7;6.992;690
AA8224;LBC03;39;-1;641
AA8228;LBC29;11;7.143;672
AA8232;LBC03;2;-1;620
AA8234;EBC55;38;-1;737
AA8235;EBA53;44;6.85;720
AA8236;LBC06;27;6.971;679
AA8237;;0;6.828;705
AA8243;LBC10;27;-1;670
AA8245;LBA04;48;6.928;667
AA8247;LBA20;6;7.137;628
AA8248;LBC06;23;7.086;684
AA8249;LBC20;7;6.871;687
AA8250;LBA06;10;7.045;670
AA8251;EBA54;43;6.862;726
AA8252;LBA06;3;6.984;682
AA8253;LBA59;29;-1;692
AA8255;LBC52;8;-1;675
AA8258;LBA06;19;7.307;622
AA8259;EBA52;34;7.02;717
AA8260;EBA62;11;7.055;711
AA8261;LBC28;13;7.254;684
AA8263;EBA03;22;6.757;713
AA8264;LBA21;23;6.988;681
AA8266;LBA06;9;7.259;607
AA8267;LBA11;28;6.926;620
AA8269;LBC28;6;7.162;651
AA8270;LBC37;25;7.163;626
AA8277;LBC07;31;6.932;656
AA8278;EBA40;29;6.751;707
AA8280;EBA60;37;7.12;728
AA8281;;0;6.851;708
AA8282;;0;7.243;647
AA8284;LBA26;19;7.282;656
AA8285;EBA32;30;6.901;760
AA8287;EBA61;3;6.987;747
AA8288;LBA12;5;6.853;630
AA8289;LBC26;18;7.089;660
AA8290;LBC34;30;7.172;677
AA8291;LBC30;47;7.009;626
AA8294;LBC02;35;7.165;680
AA8295;LBA32;10;6.954;622
AA8296;LBC37;29;7.021;677
AA8297;;0;7.15;650
AA8300;EBC58;5;6.794;700
AA8302;LBC05;17;7.031;690
AA8307;LBA09;6;6.84;647.7
AA8308;LBC54;18;6.88;679.5
AA8312;LBC40;26;6.84;683.7
AA8313;LBC59;23;6.985;676
AA8314;LBC09;37;6.94;646.3
AA8315;LBA45;45;6.87;659.7
AA8316;LBA47;27;6.91;652.5
AA8317;LBC54;17;6.94;653.5
AA8321;EBA62;24;7.032;735
AA8323;LBA34;30;6.958;677
AA8324;EBA62;37;6.769;726
AA8325;LBC34;29;7.214;690
AA8326;LBA63;8;7.13;680
AA8327;LBC07;12;6.93;682.9
AA8328;LBC06;40;6.721;689
AA8329;LBC56;28;7;641.8
AA8330;EBA08;13;6.742;696
AA8332;LBC36;6;6.992;668
AA8334;EBA25;13;7.058;697
AA8336;EBC44;3;6.79;738.6
AA8337;EBC25;17;6.848;728
AA8338;LBA53;38;6.94;644.4
AA8340;LBC22;2;6.83;665
AA8341;LBA03;46;7.099;690
AA8342;LBC53;20;6.94;620
AA8343;EBA32;17;7.001;729
AA8344;LBC59;34;6.88;648.9
AA8345;;0;6.88;719.7
AA8346;LBC26;35;6.933;683
AA8348;EBC41;15;6.84;701
AA8349;EBA04;38;6.953;711
AA8350;LBA29;15;6.826;689
AA8351;LBA39;38;7.135;650
AA8352;EBC50;13;7.06;692
AA8353;EBC02;18;6.851;734
AA8355;;0;6.83;711.5
AA8356;LBA48;6;6.94;647
AA8357;LBC55;10;6.87;659
AA8359;LBC40;17;6.805;678
AA8360;EBA04;2;6.857;693
AA8361;LBC44;7;6.804;686
AA8362;LBA40;4;6.886;675
AA8363;EBA31;13;6.768;694
AA8364;EBA19;9;6.798;741
AA8365;EBC08;37;0;718
AA8368;EBC07;37;6.78;745.4
AA8369;LBC10;42;0;671
AA8372;LBC12;30;7.137;642
AA8374;LBC55;42;6.79;663.6
AA8375;;0;6.8;723.5
AA8376;LBA03;30;7.013;670
AA8377;EBC43;38;6.993;730
AA8381;LBC26;11;6.961;665
AA8384;LBA64;39;7.123;655
AA8385;EBA13;3;6.91;718.6
AA8386;EBA18;12;6.621;750
AA8387;;0;6.913;721
AA8391;EBA04;21;6.836;715
AA8392;;0;7.144;682
AA8394;LBC59;22;7.049;676
AA8395;LBA14;16;6.94;638.4
AA8398;EBA51;13;6.844;693
AA8399;;0;6.567;720
AA8400;EBA51;15;6.743;713
AA8402;LBC23;11;7.12;661
AA8403;;0;6.939;725
AA8404;EBA35;11;6.969;721
AA8405;LBC38;35;7.148;656
AA8410;EBA20;16;0;698
AA8412;LBC14;8;6.94;681.9
AA8415;LBA43;10;6.84;639.9
AA8416;LBA36;23;6.995;640
AA8419;EBA44;18;6.93;718.6
AA8421;LBC54;6;6.94;664.9
AA8423;EBC55;7;6.732;710
AA8424;EBA37;13;0;694
AA8430;EBA14;8;6.85;737.5
AA8431;EBC61;6;6.982;700
AA8432;EBC56;15;7.065;708
AA8433;EBC56;17;0;707
AA8436;EBC61;16;6.76;775.9
AA8438;EBA27;1;6.819;694
AA8440;EBA27;34;6.146;740
AA8441;EBA08;9;6.656;714
AA8442;EBA30;4;6.721;738
AA8443;EBC51;3;6.946;744
AA8444;EBC55;44;6.652;763
AA8445;EBC55;6;6.962;699
AA8446;EBA44;10;6.912;730
AA8448;LBA54;7;7.107;669
AA8449;EBC45;38;7.001;712
AA8450;LBA32;46;7.059;657
AA8451;;0;7.036;682
AA8455;LBC42;1;6.96;653.3
AA8460;LBA63;26;6.94;669.4
AA8464;LBC56;41;7;655.7
AA8468;LBC57;34;6.94;648.6
AA8473;LBA27;27;6.868;684
AA8474;EBC51;41;7;724.7
AA8477;LBC26;21;6.958;658
AA8478;EBC24;8;6.916;708
AA8479;EBC59;33;7;702.6
AA8481;;0;7.01;683.1
AA8483;EBC01;22;6.81;719.2
AA8484;LBC56;42;6.95;666.9
AA8485;LBA19;7;7.01;687.1
AA8486;LBA62;22;6.85;674.3
AA8487;EBC56;5;6.78;700.1
AA8490;LBC60;47;6.94;664.2
AA8496;EBC27;6;6.892;694
AA8498;LBC50;35;6.874;674
AA8502;LBA60;48;6.94;649.6
AA8504;EBA52;1;6.8;692.9
AA8506;LBA46;35;6.94;680.1
AA8514;EBC24;33;6.949;704
AA8517;EBA28;24;6.647;716
AA8520;;0;6.809;714
AA8521;EBA19;44;6.93;714.7
AA8522;EBA29;13;6.9;692.3
AA8523;LBA14;6;7.172;636
AA8524;LBA40;22;6.995;671
AA8526;EBA03;17;7.035;712
AA8529;EBA15;19;6.913;721
AA8531;EBA27;42;6.719;703
AA8532;EBC24;18;6.836;709
AA8533;EBC13;37;7.005;714
AA8534;LBA29;38;7.026;634
AA8535;EBC57;15;6.92;702
AA8536;EBC03;18;6.951;710
AA8538;LBC54;41;6.941;664
AA8539;LBC22;36;6.75;667.4
AA8542;EBA09;6;6.883;699
AA8543;LBC09;34;6.945;657
AA8545;EBA43;2;6.869;697
AA8546;LBC40;43;6.703;676
AA8547;LBA20;19;7.081;662
AA8549;EBA26;34;6.375;716
AA8551;EBA26;24;6.671;735
AA8552;EBA26;9;6.874;703
AA8553;LBA17;12;6.806;686
AA8554;LBA27;12;6.94;675
AA8555;EBA06;22;6.742;727
AA8556;EBA57;42;6.796;715
AA8558;LBC17;9;6.624;670
AA8559;LBA29;28;6.891;651
AA8560;LBC01;4;6.993;679
AA8561;EBA12;13;6.8;693.8
AA8562;LBA29;46;6.914;655
AA8563;LBA17;13;7.056;653
AA8568;LBA34;41;7.058;661
AA8570;EBC22;2;6.886;695
AA8573;EBA60;44;6.821;706
AA8574;LBC22;13;7.01;668.7
AA8575;LBA17;45;6.82;691.8
AA8576;LBA44;18;6.792;660
AA8577;;0;6.786;663
AA8578;LBA06;34;6.778;672
AA8579;LBC22;30;6.835;683
AA8580;LBC06;11;6.614;664
AA8581;LBA45;9;7.014;623
AA8582;LBA18;20;6.638;665
AA8584;LBA34;35;6.64;670
AA8585;EBC40;23;6.535;728
AA8588;LBA27;13;6.314;681
AA8594;EBA04;23;6.87;720
AA8599;LBC01;19;6.94;666.6
AA8601;LBC01;21;6.909;670
AA8605;LBC17;14;7.081;667
AA8606;LBA06;41;6.907;680
AA8608;;0;6.928;760
AA8609;;0;6.886;733
AA8610;EBC24;30;6.758;739
AA8613;LBC09;42;7.116;661
AA8614;LBA09;5;7.077;623
AA8617;LBC43;19;7;665.1
AA8620;LBC17;23;6.989;670
AA8621;LBC43;6;7;653
AA8624;LBA06;12;6.845;678
AA8625;LBA57;24;7;644.5
AA8627;EBA35;1;6.918;695
AA8629;LBA21;7;6.942;678
AA8632;LBA29;31;7.104;654
AA8633;;0;6.8;689.1
AA8634;EBC07;9;6.68;740.8
AA8635;EBC07;24;6.8;736.7
AA8636;LBA53;15;7.064;690
AA8638;LBA62;5;6.802;657
AA8639;LBC48;28;7.01;642.3
AA8645;LBA02;19;7.14;655
AA8646;LBC36;7;7.033;680
AA8647;EBC02;17;6.804;739
AA8648;EBC40;7;6.87;702.4
AA8649;EBC42;41;6.78;733.4
AA8650;LBC40;4;6.957;688
AA8652;LBA50;20;6.81;640.7
AA8653;LBA25;22;6.78;691.7
AA8655;EBC41;12;6.823;716
AA8656;EBA16;42;6.756;728
AA8658;EBC63;13;6.908;696
AA8660;LBC22;14;7.204;655
AA8661;LBA50;2;6.94;651.4
AA8663;LBC54;35;6.816;664
AA8668;LBC22;17;6.81;665.6
AA8675;EBA50;4;6.75;756.6
AA8679;LBC44;22;6.994;649
AA8681;EBC57;43;7.005;740
AA8682;EBC13;38;6.763;771
AA8685;EBC26;43;6.634;749
AA8686;LBC47;16;6.94;665.5
AA8688;EBC51;5;7.031;700
AA8690;LBC25;11;6.85;669.1
AA8691;LBA44;30;6.85;684.3
AA8694;LBA59;15;0;688
AA8696;LBC36;17;6.669;683
AA8698;LBC29;4;0;661
AA8701;LBC26;26;0;692
AA8706;LBC14;10;7.01;637.2
AA8708;LBC62;18;6.587;666
AA8713;LBC55;16;6.94;666.6
AA8714;EBA16;38;6.88;702.5
AA8718;LBC30;29;0;664
AA8719;LBA64;34;0;624
AA8720;EBA58;2;0;698
AA8722;EBC06;8;0;705
AA8723;EBA41;24;0;755
AA8724;EBA42;7;7.038;724
AA8726;LBC02;15;7.077;685
AA8727;EBA02;6;7.092;696
AA8728;LBA37;28;7.002;660
AA8729;EBC56;16;6.86;712
AA8730;EBC55;41;7.069;712
AA8731;EBA64;12;7.071;712
AA8733;EBA60;38;6.652;745
AA8735;EBC60;41;6.517;708
AA8740;EBC26;42;6.93;708.5
AA8741;LBC46;31;6.94;628.8
AA8743;LBA11;38;7.065;636
AA8749;LBA50;30;6.965;681
AA8754;;;7.017;693
AA8756;EBC02;4;7.127;765
AA8763;LBC55;24;6.8;631.7
AA8764;LBC59;43;7.169;653
AA8766;LBC62;23;7.141;654
AA8767;LBC50;39;7.02;621.4
AA8768;LBC59;45;6.996;640
AA8769;LBC29;47;7.007;627
AA8771;LBA41;27;7;677.5
AA8773;LBA21;40;6.577;680
AA8774;;0;7.127;615
AA8775;EBA09;41;6.848;722
AA8776;EBA49;18;7.049;734
AA8778;LBA50;27;7.132;678
AA8780;LBC54;24;7.186;603
AA8781;LBC54;21;7.112;650
AA8782;EBA41;10;6.972;723
AA8783;EBA44;24;6.894;707
AA8787;LBC54;10;7.112;641
AA8792;LBA25;48;7.069;652
AA8801;LBA62;12;6.99;667.6
AA8803;LBA45;7;6.94;682.6
AA8806;LBA19;45;7.074;685
AA8810;LBA02;15;0;686
AA8817;EBA28;10;6.772;716
AA8818;LBC29;45;7.07;690
AA8821;LBA05;41;6.94;678.5
AA8824;LBA20;46;6.89;687.9
AA8825;LBA20;38;6.96;653.4
AA8826;LBA37;3;0;677
AA8827;EBC06;1;0;697
AA8829;EBA55;6;0;700
AA8830;LBA37;23;0;683
AA8838;LBC45;5;0;638
AA8839;LBC30;15;0;686
AA8840;LBC64;23;0;649
AA8841;LBC18;34;6.91;670
AA8844;LBC14;45;6.94;689.4
AA8850;LBC43;36;6.91;685
AA8852;EBC46;7;6.911;717
AA8854;LBA53;9;7.01;667.3
AA8855;LBA48;21;6.94;665.9
AA8856;LBC01;15;6.99;676.5
AA8861;LBA54;1;6.94;661.3
AA8863;EBC56;23;0;704
AA8864;EBA54;3;6.783;772
AA8865;EBC35;16;0;722
AA8869;LBC22;43;7.056;666
AA8871;LBC25;19;6.99;669.2
AA8872;EBA20;37;0;739
AA8873;LBC02;1;0;685
AA8877;LBC40;8;7.066;666
AA8881;LBC09;30;7.042;691
AA8882;LBA57;29;7.156;677
AA8885;LBC01;3;7.025;681
AA8886;LBA45;27;6.636;660
AA8888;;0;6.756;734
AA8891;LBA17;30;6.93;691.1
AA8892;EBC54;13;7.028;693
AA8893;EBA50;2;7.066;694
AA8894;LBA09;39;7.256;636
AA8899;EBA16;18;6.745;740
AA8900;LBA44;12;7.093;670
AA8905;LBC53;35;7.039;703
AA8907;LBC22;7;7.133;663
AA8910;LBA25;20;6.938;669
AA8911;LBA25;5;6.836;671
AA8913;LBA44;17;7.012;670
AA8914;LBC54;3;7.007;673
AA8917;EBA26;41;6.466;721
AA8918;EBC13;4;6.768;726
AA8925;EBA46;38;6.998;706
AA8928;EBC56;4;0;712
AA8929;LBC61;41;7.118;677
AA8930;LBC29;36;7.124;679
AA8934;EBA08;11;0;710
AA8937;LBA50;5;6.82;658.2
AA8939;LBA44;22;6.72;656.6
AA8941;LBC44;8;6.94;662.2
AA8943;EBC44;7;6.93;731.9
AA8944;LBC05;46;6.832;689
AA8945;EBA03;6;6.421;700
AA8946;EBA38;22;6.438;746
AA8947;EBC12;14;7.031;694
AA8948;EBA52;23;6.456;698
AA8949;LBC61;37;7.128;628
AA8953;LBC11;5;6.82;636
AA8954;EBA50;3;6.559;712
AA8955;LBC50;20;6.84;663.7
AA8957;LBC54;19;6.946;650
AA8958;LBA14;27;6.83;685.4
AA8959;EBA52;24;6.709;760
AA8962;EBA59;21;6.804;725
AA8963;EBA38;30;6.595;731
AA8964;LBC61;42;6.931;676
AA8965;LBC12;6;6.701;663
AA8966;EBA28;21;6.67;720
AA8968;EBC60;6;7.018;700
AA8969;EBC16;14;6.584;696
AA8970;EBA59;11;7.019;698
AA8971;EBA30;44;6.986;698
AA8972;EBA32;42;6.968;704
AA8973;EBA49;23;6.863;717
AA8974;EBC39;22;6.742;739
AA8975;LBC24;3;6.797;685
AA8976;EBA53;7;6.801;704
AA8978;LBC52;41;6.659;686
AA8979;;0;6.601;676
AA8981;LBC07;3;6.562;688
AA8983;LBA63;12;7.122;641
AA8984;LBC50;12;6.78;687.8
AA8985;EBA56;8;6.723;713
AA8986;EBA35;5;6.509;699
AA8987;EBA56;30;6.53;725
AA8990;EBA36;16;6.419;714
AA8991;LBC37;24;7.073;635
AA8992;LBA26;42;6.993;671
AA8993;EBA14;2;6.986;694
AA8994;EBA38;42;6.508;726
AA8995;EBA09;12;6.797;714
AA8996;EBA59;29;6.939;753
AA8997;;0;6.374;699
AA8998;LBA21;36;6.789;686
AA8999;EBA53;8;8.564;722
AA9000;EBA09;7;6.877;715
AA9001;LBA02;5;7.221;635
AA9002;EBC45;5;0;699
AA9004;LBA39;40;6.79;683.1
AA9005;LBC62;38;6.855;654
AA9006;LBC59;24;7.055;672
AA9008;LBC62;31;6.986;671
AA9009;EBA53;12;7.01;711
AA9010;LBC21;3;0;681
AA9011;LBA64;21;0;638
AA9013;EBA25;23;0;711
AA9014;LBC45;10;0;629
AA9015;LBA64;16;0;655
AA9017;LBA38;47;0;637
AA9019;LBA64;4;0;662
AA9020;EBC51;44;0;727
AA9022;LBA59;11;0;633
AA9023;EBC04;16;0;709
AA9024;EBA05;30;0;708
AA9025;LBA52;31;0;661
AA9026;EBA20;4;0;712
AA9029;LBA37;17;0;685
AA9033;LBC23;34;0;622
AA9037;EBA64;41;0;725
AA9040;EBC10;30;0;726
AA9041;LBA64;2;0;623
AA9044;LBA23;48;0;625
AA9045;LBC32;5;0;621
AA9046;LBA03;16;0;649
AA9050;LBA38;6;0;651
AA9051;LBC02;23;0;688
AA9053;LBC29;18;0;643
AA9054;LBA37;12;0;688
AA9055;LBC02;8;0;681
AA9056;LBA02;10;7.253;633
AA9059;LBC22;35;6.709;665
AA9060;LBA44;41;6.714;679
AA9061;;0;0;594
AA9063;EBA05;29;0;711
AA9066;LBA42;24;6.892;636
AA9067;LBA42;17;6.885;666
AA9070;LBC32;2;0;657
AA9073;LBA60;18;6.778;691
AA9077;LBA59;1;0;676
AA9078;EBA04;16;6.78;702.5
AA9079;LBC64;48;0;634
AA9082;LBA42;5;6.303;671
AA9085;LBA01;6;6.9;669.4
AA9087;EBC50;21;0;711
AA9088;LBC64;21;0;667
AA9089;EBA27;6;0;694
AA9091;LBA32;28;0;657
AA9092;;0;0;689
AA9093;EBA05;23;0;705
AA9094;LBC02;46;0;688
AA9095;LBC64;19;0;620
AA9096;LBC64;11;0;622
AA9097;EBA34;37;0;726
AA9098;EBA20;5;0;698
AA9099;EBA20;14;0;693
AA9100;EBC01;41;0;723
AA9101;EBC28;44;0;715
AA9102;LBC02;40;0;689
AA9103;EBC60;4;6.937;711
AA9104;LBA55;47;7.138;607
AA9105;;0;6.725;719
AA9106;LBC11;40;6.954;681
AA9107;EBC29;18;6.651;711
AA9109;LBA55;40;7.027;643
AA9110;LBA42;19;7.022;656
AA9111;LBC53;24;6.991;660
AA9113;;0;6.782;743
AA9114;EBC09;9;6.601;714
AA9115;LBA42;37;6.936;669
AA9116;LBA48;3;6.758;692
AA9117;;0;6.878;687
AA9118;LBC15;22;6.855;681
AA9119;LBA18;24;6.962;672
AA9120;EBC36;30;6.554;716
AA9121;LBA55;28;6.997;659
AA9122;LBC53;18;6.842;685
AA9123;;0;6.759;707
AA9125;EBC37;9;6.851;711
AA9126;EBC09;7;6.828;690
AA9127;;0;6.594;681
AA9128;LBA04;43;0;690
AA9129;EBA35;16;6.43;769.9
AA9130;LBC02;27;0;689
AA9131;EBC11;8;6.845;737
AA9132;LBA64;25;7.039;658
AA9133;LBA55;38;7.058;637
AA9135;LBA17;38;6.81;667.7
AA9136;LBA42;45;7;655
AA9137;LBA55;31;6.783;666
AA9138;;0;6.777;704
AA9140;LBA11;40;6.91;673
AA9141;EBC36;41;6.776;706
AA9143;EBA03;13;6.635;686
AA9144;LBC11;42;6.875;674
AA9145;EBA32;34;6.649;720
AA9147;LBC37;39;7.061;647
AA9148;LBC27;19;6.732;622
AA9149;LBC16;27;6.657;657
AA9150;LBC42;19;6.944;625
AA9151;EBC03;21;6.8;757
AA9152;LBA55;26;6.953;666
AA9153;LBC44;29;7.05;683
AA9154;EBA34;21;6.759;706
AA9155;LBA42;25;6.847;617
AA9156;LBC42;11;6.846;631
AA9158;LBC47;42;6.843;674
AA9159;LBA20;22;6.763;684
AA9160;EBC20;43;6.21;712
AA9162;LBC07;43;6.881;651
AA9163;LBA55;41;6.861;672
AA9164;EBA29;42;6.326;705
AA9165;LBA42;30;6.963;675
AA9166;LBC44;18;7.053;686
AA9167;LBA11;18;6.965;678
AA9170;LBC57;23;6.95;656
AA9171;LBC42;25;6.688;624
AA9173;EBC29;33;6.837;707
AA9174;LBC60;1;6.64;651
AA9176;LBC42;6;6.994;636
AA9177;LBC44;41;6.705;689
AA9180;;;6.75;715.8
AA9181;EBA51;11;6.564;751
AA9183;LBC42;9;6.994;669
AA9184;LBA11;29;7.032;676
AA9185;;0;7.081;615
AA9186;LBC44;39;6.868;640
AA9188;EBC31;14;7.129;693
AA9189;EBC59;23;7.015;720
AA9191;EBA25;42;6.8;770.1
AA9193;EBA51;17;6.981;713
AA9194;EBC17;44;6.965;739
AA9195;LBA16;14;7.112;666
AA9196;LBC11;13;6.936;674
AA9197;EBC07;11;7.041;726
AA9198;LBC44;19;6.844;667
AA9199;LBC14;16;6.94;664.8
AA9200;LBC30;46;6.993;647
AA9202;LBC02;31;6.951;662
AA9203;LBC05;20;7.012;637
AA9204;LBC63;3;6.838;677
AA9205;LBA29;12;6.835;657
AA9206;EBC17;43;6.814;726
AA9207;EBC58;12;6.467;714
AA9212;LBA55;48;6.999;630
AA9215;EBA18;15;6.748;754
AA9216;EBC13;13;6.849;695
AA9222;LBA02;48;6.814;659
AA9224;;0;7.081;737
AA9225;EBC34;4;7.053;746
AA9226;LBC35;38;7.068;654
AA9227;LBA16;18;6.95;684
AA9230;LBA53;18;6.95;673
AA9234;LBA04;10;7.111;668
AA9235;EBA37;9;6.93;747.3
AA9240;EBA18;6;7.024;699
AA9241;EBC11;15;6.95;698
AA9244;LBA48;10;7.003;668
AA9245;EBA63;44;6.833;721
AA9247;LBC57;42;6.63;665.5
AA9250;LBC30;14;6.683;649
AA9253;LBC27;12;6.908;679
AA9255;LBC16;7;7.084;683
AA9258;LBA48;20;6.895;660
AA9260;LBC06;28;7.083;643
AA9261;LBC44;20;7.046;645
AA9263;LBA34;39;7.125;606
AA9264;LBA06;18;6.97;675
AA9265;LBA46;28;6.94;660.2
AA9266;LBC20;39;7.067;618
AA9267;LBA26;24;7.008;600
AA9268;LBC16;8;7.177;650
AA9270;LBA02;24;7.29;630
AA9271;EBC34;10;6.828;721
AA9272;EBC59;37;6.918;709
AA9273;EBC34;16;6.9;734
AA9274;LBA42;46;7.142;683
AA9276;LBA16;22;7.073;665
AA9277;LBC16;25;7.081;635
AA9279;EBA58;44;6.841;733
AA9280;EBC37;38;7.104;702
AA9283;EBC34;33;7.019;716
AA9286;LBC11;30;7.194;692
AA9287;EBC20;9;7.117;722
AA9289;;0;6.998;721
AA9290;LBC42;20;6.919;662
AA9291;LBA30;11;6.996;644
AA9292;LBA48;48;6.739;660
AA9293;LBA42;14;6.668;679
AA9294;LBA02;11;7.05;612
AA9297;LBA16;39;7.248;634
AA9300;LBA16;19;7.206;601
AA9301;LBC10;16;7.09;639
AA9302;LBA42;8;6.952;653
AA9304;LBA36;5;6.95;613.8
AA9305;LBA42;29;7.14;682
AA9306;LBA55;36;6.831;647
AA9307;EBC36;6;6.99;699.7
AA9308;LBA55;12;7.056;660
AA9309;LBA42;13;6.983;672
AA9310;LBC62;1;6.96;649.7
AA9312;LBC56;40;6.79;671.8
AA9313;LBA16;4;6.709;686
AA9315;LBC59;19;6.86;627.6
AA9316;LBC63;43;6.82;677.8
AA9318;LBC16;4;7.001;640
AA9319;LBC36;35;6.94;659.1
AA9320;LBA29;47;7.184;602
AA9327;LBA42;20;7.048;631
AA9328;LBC62;4;6.79;674.6
AA9330;LBA63;43;7.018;668
AA9331;LBA62;4;6.87;691.4
AA9332;LBC57;43;6.89;670.6
AA9333;LBC42;47;6.855;641
AA9334;LBA60;22;6.779;660
AA9335;LBC16;3;6.816;641
AA9337;LBC42;21;6.903;638
AA9339;;0;6.94;663.1
AA9340;LBC56;43;6.83;664
AA9341;LBC42;3;6.953;683
AA9342;LBC36;45;6.94;669.3
AA9344;LBC56;46;6.94;679.1
AA9345;LBA32;17;6.656;684
AA9346;LBC56;36;6.79;686
AA9347;LBA42;40;6.921;654
AA9349;LBC55;28;7.004;607
AA9350;LBC56;45;6.79;658.1
AA9351;LBC48;34;7.256;601
AA9352;LBC48;24;7.001;601
AA9353;LBA36;27;6.93;668.9
AA9354;LBA48;40;6.934;654
AA9356;LBA47;37;6.975;631
AA9357;LBC56;26;6.81;673.4
AA9358;LBC62;5;6.991;649
AA9359;LBC39;19;6.95;633
AA9360;LBC57;46;6.81;667.7
AA9362;EBA63;2;6.961;693
AA9364;;0;6.428;742
AA9365;LBC06;9;6.689;661
AA9366;LBA16;13;6.99;672
AA9367;LBA53;7;6.48;685
AA9368;LBA53;45;6.677;678
AA9369;LBC16;38;6.673;664
AA9372;LBC53;16;6.636;655
AA9373;LBA30;38;6.876;666
AA9374;LBA55;7;6.829;663
AA9375;EBC41;2;6.598;695
AA9378;LBA30;31;7.132;642
AA9379;LBA53;30;6.891;675
AA9380;EBA51;43;6.883;702
AA9381;EBA06;42;6.359;755
AA9383;EBA23;34;6.927;701
AA9384;LBC21;39;7.005;619
AA9385;LBA47;8;6.64;675
AA9386;EBA34;23;6.592;723
AA9388;LBC26;6;6.748;665
AA9389;LBA48;5;7.059;609
AA9390;LBC53;19;6.571;673
AA9391;EBC20;34;6.736;710
AA9392;LBA46;1;6.82;652
AA9393;LBA55;34;7.033;638
AA9395;LBC16;34;6.918;667
AA9397;EBA63;9;7.016;701
AA9399;LBC02;30;7.105;686
AA9402;LBA52;22;6.984;691
AA9403;LBA59;10;6.97;668
AA9404;LBA11;42;6.845;689
AA9405;LBC10;25;7.212;605
AA9406;LBA16;2;7.094;648
AA9407;LBA55;13;6.994;669
AA9408;LBC48;10;7.12;634
AA9409;EBA59;13;7.026;697
AA9410;LBC19;16;7.069;630
AA9411;EBC58;33;6.99;723.9
AA9413;EBC03;33;7.035;704
AA9414;LBA42;4;6.929;664
AA9415;LBA02;14;6.986;686
AA9417;LBA06;4;6.87;685
AA9422;EBA08;8;6.741;732
AA9423;LBA11;27;6.975;675
AA9424;LBA48;9;7.091;649
AA9425;LBA47;18;7.126;684
AA9427;LBA53;17;7.106;679
AA9428;LBA55;42;7.113;666
AA9429;LBA13;34;6.843;656
AA9430;EBA54;11;6.858;711
AA9432;LBA16;9;7.044;659
AA9433;LBC56;9;7.146;651
AA9434;EBA21;8;6.921;743
AA9436;EBC02;34;6.899;725
AA9437;LBA11;14;7.114;679
AA9438;EBC51;2;7.027;697
AA9439;LBC11;35;7.189;683
AA9440;EBA34;16;6.805;737
AA9442;LBA30;47;6.985;660
AA9444;EBA51;38;6.923;736
AA9446;EBA27;37;6.976;715
AA9447;LBA47;7;7.234;674
AA9449;LBA55;37;7.109;669
AA9450;LBC15;17;7.127;691
AA9452;LBC02;5;7.238;670
AA9453;;;6.755;727
AA9454;;0;7.035;635
AA9455;EBC17;21;7.016;709
AA9456;EBC17;42;6.753;715
AA9457;LBA53;13;6.841;677
AA9458;LBA46;10;7.174;652
AA9459;LBC47;8;7.052;687
AA9460;EBC09;15;6.887;708
AA9461;LBA21;15;6.918;682
AA9462;LBA11;30;7.112;681
AA9463;LBA16;48;6.873;669
AA9464;LBA48;7;7.023;680
AA9465;LBA21;6;7.199;649
AA9467;LBA29;35;6.867;691
AA9469;LBA21;24;6.982;664
AA9470;LBA21;2;7.113;642
AA9471;LBC60;3;7.176;667
AA9473;;0;6.994;754
AA9474;LBC32;45;7.189;686
AA9475;EBA11;17;7.069;719
AA9478;LBA46;16;7.2;661
AA9479;LBC63;28;7.125;661
AA9480;;0;7.122;679
AA9481;LBC11;26;7.136;679
AA9483;EBC03;34;7.073;721
AA9485;LBC60;13;7.232;641
AA9487;LBC53;3;7.104;679
AA9489;EBC13;2;7.015;697
AA9490;EBC16;37;7.021;724
AA9491;LBC11;41;7.045;686
AA9492;LBA21;9;7.086;661
AA9493;LBA11;3;7.152;675
AA9495;EBA18;11;7.055;707
AA9496;EBA49;1;6.94;692.2
AA9497;LBA53;23;7.088;690
AA9501;LBA53;12;7.235;687
AA9503;EBA60;22;6.93;747
AA9504;LBA53;22;7.114;689
AA9506;EBA20;43;6.837;714
AA9507;LBC47;29;6.853;691
AA9508;LBC57;16;7.144;620
AA9509;;0;7.115;679
AA9510;EBC35;42;7.087;703
AA9511;EBC07;10;6.564;733
AA9512;LBA42;48;7.293;605
AA9513;LBC37;7;6.95;675
AA9517;EBC35;29;6.845;703
AA9518;EBA22;38;6.999;745
AA9520;EBC59;41;6.858;744
AA9521;;0;7.001;731
AA9523;EBA37;22;6.547;735
AA9524;LBA55;25;7.019;641
AA9526;LBA06;23;7.001;679
AA9527;LBC55;39;7.144;657
AA9530;EBC10;43;7;711.8
AA9531;LBA34;31;7.199;658
AA9532;EBC22;7;6.84;748.6
AA9533;;0;6.97;676.3
AA9534;LBC51;22;6.99;689
AA9535;EBA02;30;6.93;719.1
AA9536;EBA26;13;7;694.6
AA9537;EBA38;14;6.94;694.6
AA9538;LBC27;11;7.01;622.2
AA9539;EBC36;5;6.94;699
AA9540;EBC32;21;6.99;728.8
AA9544;EBA20;38;6.91;730.7
AA9546;EBA27;22;6.83;713.7
AA9547;EBC60;18;6.83;744.2
AA9548;EBA22;44;7.043;711
AA9549;EBA36;4;6.872;728
